"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","he-lazy-image src 3","list-view-header"
"https://www.hepsiemlak.com/istanbul-sultanbeyli-mimar-sinan-kiralik/daire/136685-1851","35","24.750","04-03-2025","Kiralık Daire","2 +
                          1","105 m²","1
                        Yaşında","3. Kat","İstanbul / Sultanbeyli / Mimar Sinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-akarat-136685","","Remax Akarat","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/4/8/7/2/4/4/f989363d-9a2c-4b73-bdab-b097e094ac17.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/6/6/3/1/b2135609-b10d-4973-b0e0-f2636098bdf0.jpg","Sultanbeyli Emlak Konut Kiralık 2+1 Daire Peyzaj Cepheli"
"https://www.hepsiemlak.com/istanbul-besiktas-nisbetiye-kiralik/daire/131680-2082","40","200.000","04-03-2025","Kiralık Daire","3 +
                          1","133 m²","Sıfır Bina","1. Kat","İstanbul / Beşiktaş / Nisbetiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-hane-131680","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Hane","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/3/9/7/7/2/4/4/9e75d16c-6ac3-4cdd-8215-bede268cece4.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/6/1/3/1/9988e3dc-0018-4487-b793-fd1565c55821.jpg","Nispetiye 23 Projesinde Aytar Caddesine Bakan Kiralık 3+1 Daire Ofis Olmaya Uygun"
"https://www.hepsiemlak.com/istanbul-atasehir-esatpasa-kiralik/daire/4355-135578","35","30.000","04-03-2025","Kiralık Daire","1 +
                          1","70 m²","3
                        Yaşında","2. Kat","İstanbul / Ataşehir / Esatpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Realty World Czm Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/4/9/7/2/4/4/f540641e-1a8a-4c42-9bc0-21cc169b4224.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","Ataşehir Marmarams 70m2 Mobilyalı Beyaz Eşyalı 2.Kat Kiralık 1+1"
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/77474-2540","37","25.000","04-03-2025","Kiralık Daire","3 +
                          1","140 m²","25
                        Yaşında","2. Kat","İstanbul / Tuzla / İstasyon Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Tuzla Merkezde Havuzlu Sitede Geniş 3+1 Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-mescit-kiralik/daire/4355-135477","35","31.000","04-03-2025","Kiralık Daire","2 +
                          1","110 m²","10
                        Yaşında","5. Kat","İstanbul / Tuzla / Mescit Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Realty World Czm Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","","Fiyaka Tuzla 3 Sitesi 110m2 Mobilyalı Beyaz Eşyalı Kiralık 2+1"
"https://www.hepsiemlak.com/istanbul-tuzla-cami-kiralik/villa/77474-2511","37","60.000","04-03-2025","Kiralık Villa","5 +
                          1","250 m²","15
                        Yaşında","","İstanbul / Tuzla / Cami Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","Tuzla Sahilde Havuzlu Masrafsız Tribleks Villa Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/1675-1681","22","32.000","04-03-2025","Kiralık Daire","4 +
                          1","220 m²","20
                        Yaşında","Yüksek Giriş","İstanbul / Tuzla / Postane Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/6/3/1/4/8/3/b26c1d15-86f2-4603-9319-4b9f2cd12947.jpg","","Tuzla Postane Mahallesinde Villa Tadında Kiralık Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-yayla-kiralik/daire/1675-1648","17","18.500","04-03-2025","Kiralık Daire","1 +
                          1","70 m²","20
                        Yaşında","Yüksek Giriş","İstanbul / Tuzla / Yayla Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/9/1/5/2/7/3/91a7f2f2-f3ca-44df-ab76-59726004506b.jpg","","Tuzla Yayla Mahallesi Vatan Caddesi Üzerinde Güvenlikli Sitede Kiralık 1+1 Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-yayla-kiralik/daire/77474-2523","27","25.000","04-03-2025","Kiralık Daire","2 +
                          1","115 m²","22
                        Yaşında","En Üst Kat","İstanbul / Tuzla / Yayla Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/2/6/5/7/0/4/4/a8e877a1-f12d-4745-9521-cd6d706550b0.jpg","","Tuzla Merkezde Yalıtımlı Geniş 2+1 Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-tepeoren-kiralik/villa/42003-6448","6","75.000","04-03-2025","Kiralık Villa","5 +
                          2","350 m²","17
                        Yaşında","","İstanbul / Tuzla / Tepeören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-gold-42003","","Remax Gold","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/7/9/6/2/4/4/abc1fc57-26df-4828-b8d9-23fa1dd3d805.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/0/0/2/4/0/bf81fbef-bc86-4a24-934b-adc1f86d2b67.jpg","Tuzla Tepeören Akfırat Vilları Kiralık Bağımsız Bahçeli Villa"
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/131185-720","35","32.000","28-02-2025","Kiralık Daire","2 +
                          1","90 m²","5
                        Yaşında","2. Kat","İstanbul / Tuzla / İstasyon Mah.","https://www.hepsiemlak.com/emlak-ofisi/good-invest-nergiz-gayrimenkul-131185","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Good İnvest Nergiz Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/7/8/5/2/4/4/e2e5d570-7de5-4f84-966e-bf6c46395397.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/1/1/3/1/1770642d-2a76-47eb-85d1-2cbcdb2d252a.jpg","Tuzla, İstasyon Mahallesinde, Site İçerisinde, Ara Kat Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-icmeler-kiralik/daire/48423-4213","38","39.000","03-03-2025","Kiralık Daire","1 +
                          1","186 m²","Sıfır Bina","14. Kat","İstanbul / Tuzla / İçmeler Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-perfect-48423","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Century21 Perfect","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/7/2/5/7/4/3/4/90461a6d-8fd1-4069-a490-92d02c94e9e5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/2/4/8/4/0/e1cbd760-9a7f-4486-8aab-87dc49759a40.jpg","Tuzla İçmeler Vema Projesi Kiralık Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-tepeoren-kiralik/villa/36118-17136","35","155.000","27-02-2025","Kiralık Villa","5 +
                          1","300 m²","19
                        Yaşında","","İstanbul / Tuzla / Tepeören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-joker-36118","","Remax Joker","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/5/3/0/4/3/4/a9c71adf-a2ea-4008-9dad-07052ff764b7.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/1/6/3/0/30481d84-8146-402a-ae41-9bed61014643.jpg","Tuzla Tepeören Villaları Kış Bahçeli B Tip Kiralık Dubleks Villa"
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/42003-6138","40","21.000","04-03-2025","Kiralık Daire","1 +
                          1","70 m²","14
                        Yaşında","5. Kat","İstanbul / Tuzla / Aydınlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-gold-42003","","Remax Gold","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/6/8/6/6/3/4/c1dc22e2-9d7f-45ae-a774-0e2cd140cd33.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/0/0/2/4/0/bf81fbef-bc86-4a24-934b-adc1f86d2b67.jpg","(kaparo Alınmıştır) Tuzla Aydınlı  Dumankaya Botanik Adres Kiralık Eşyalı 1+1 Arakat Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-mescit-kiralik/daire/4355-135562","34","22.000","04-03-2025","Kiralık Daire","1 +
                          1","70 m²","10
                        Yaşında","1. Kat","İstanbul / Tuzla / Mescit Mah.","https://www.hepsiemlak.com/emlak-ofisi/realty-world-czm-gayrimenkul-4355","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Realty World Czm Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/9/1/6/2/4/4/498b0c06-cb1c-47a2-bd55-df5c75ad33eb.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/4/0/0/c81bdc3f-1e91-4462-a044-2b56b3597eb8.jpg","Tuzla Fiyaka 3'de Mobilyalı Beyaz Eşyalı Ferah 1.Kat Kiralık 1+1"
"https://www.hepsiemlak.com/istanbul-tuzla-tepeoren-kiralik/villa/36118-17305","30","225.000","27-02-2025","Kiralık Villa","4 +
                          1","330 m²","16
                        Yaşında","","İstanbul / Tuzla / Tepeören Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-joker-36118","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Joker","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/7/8/2/2/4/4/14df2315-8544-4f09-9728-a62a30637c11.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/1/1/6/3/0/30481d84-8146-402a-ae41-9bed61014643.jpg","Tuzla Tepeören Milenyumpark Havuzlu Eşyalı Kiralık Dubleks Villa"
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/77474-2543","40","38.000","03-03-2025","Kiralık Daire","3 +
                          1","120 m²","5
                        Yaşında","2. Kat","İstanbul / Tuzla / Postane Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/8/8/6/2/4/4/1688e240-eca7-4044-a643-6fdb7f3877fa.jpg","","Tuzla Postane Sahilde Yeni Binada Ara Kat Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/152782-12","14","21.000","04-03-2025","Kiralık Daire","2 +
                          1","75 m²","9
                        Yaşında","En Üst Kat","İstanbul / Tuzla / Aydınlı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/9/5/7/2/4/4/0538eda5-c4d6-4913-a0ce-06c387c82071.jpg","","Erli Gayrimenkul Hizmetleri'nden Aydınlı'da Merkezi Konumda 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/77474-2492","51","35.000","02-03-2025","Kiralık Daire","3 +
                          1","120 m²","8
                        Yaşında","1. Kat","İstanbul / Tuzla / İstasyon Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/1/0/0/7/3/4/b922a8f2-c6a4-45ef-8c31-02a350f7aa15.jpg","","Tuzla Merkezde Yeni Binada Ful Eşyalı 3+1 Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/77474-2487","35","30.000","03-03-2025","Kiralık Daire","1 +
                          1","55 m²","25
                        Yaşında","Bahçe Katı","İstanbul / Tuzla / Postane Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/2/0/5/6/3/4/8bd198ab-9f82-463e-a61d-17985ad4e0ee.jpg","","Tuzla Sahilde Faturalar Dahil Bahçeli 1+1 Eşyalı Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/77474-2544","34","35.000","03-03-2025","Kiralık Daire","3 +
                          1","120 m²","5
                        Yaşında","2. Kat","İstanbul / Tuzla / Postane Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/0/8/2/7/2/4/4/a7334c5a-509b-4791-b0db-05dfba35bc21.jpg","","Tuzla Postane Sahilde Yeni Sitede Yeni Daire Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-aydinli-kiralik/daire/120150-3201","45","15.000","01-03-2025","Kiralık Daire","2 +
                          1","130 m²","30
                        Yaşında","3. Kat","İstanbul / Tuzla / Aydınlı Mah.","https://www.hepsiemlak.com/emlak-ofisi/f-l-emlak-120150","https://hecdn01.hemlak.com/img/eids-logo-mini.png","F-l Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/5/9/5/2/4/4/1740742913137-44259567.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/5/1/0/2/1/fc97d3f0-ca43-44a8-9e06-6fbd2ab208e0.jpg","Fl Emlaktan Aydınlı Merkezde Geniş 2+1"
"https://www.hepsiemlak.com/istanbul-tuzla-istasyon-kiralik/daire/154597-9","54","40.000","20-02-2025","Kiralık Daire","2 +
                          1","93 m²","12
                        Yaşında","2. Kat","İstanbul / Tuzla / İstasyon Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/1/8/9/1/4/4/f2ca4bac-37b6-4398-99fb-e94ba7c07a5d.jpg","","Casa Gayrımenkulden Çınarlıbahçe'de 2+1 Kiralık"
"https://www.hepsiemlak.com/istanbul-tuzla-evliya-celebi-kiralik/daire/155153-11","37","20.000","14-02-2025","Kiralık Daire","3 +
                          1","115 m²","23
                        Yaşında","En Üst Kat","İstanbul / Tuzla / Evliya Çelebi Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/8/8/1/4/4/1739482562-8672729-44188050.jpeg","","Tuzla Devlet Hastanesi Ve İçmeler Marmaray Tren İstasyonu Na Yakın 3+1 Geniş Daire"
"https://www.hepsiemlak.com/istanbul-tuzla-aydintepe-kiralik/daire/14946-13530","32","23.000","25-02-2025","Kiralık Daire","1 +
                          1","70 m²","7
                        Yaşında","1. Kat","İstanbul / Tuzla / Aydıntepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-gayrimenkul-14946","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Cıty Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/0/1/5/9/3/4/8c9c4b1b-3f9d-40a6-a6b3-417d16a83da5.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/9/4/1/0/d7d6c059-b3e7-4cdd-b165-4853cedb3678.jpg","Cıty'den Tuzla Evora T Parsel'de 70m2,1+1 Daire..."
"https://www.hepsiemlak.com/istanbul-tuzla-cami-kiralik/daire/77474-2518","28","35.000","01-03-2025","Kiralık Daire","1 +
                          1","70 m²","12
                        Yaşında","Bahçe Katı","İstanbul / Tuzla / Cami Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/1/7/3/0/4/4/75673328-574c-406e-a1a0-013e7d1bb781.jpg","","Tuzla Villa Dairesi Faturalar Dahil Havuzlu Eşyalı 1+1 Naci Avcı Dan"
"https://www.hepsiemlak.com/istanbul-tuzla-postane-kiralik/daire/19404-5489","30","29.000","19-02-2025","Kiralık Daire","2 +
                          1","105 m²","18
                        Yaşında","En Üst Kat","İstanbul / Tuzla / Postane Mah.","https://www.hepsiemlak.com/emlak-ofisi/akcadag-gayrimenkul-19404","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Akçadağ Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/2/8/5/1/4/4/b43c02ab-8a82-49d5-b619-5611ec76cb43.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/0/4/9/1/0/cfcc184c-9dcc-4c9c-b671-d2a002e18c57.jpg","Akçadağ Gayrimenkul'den Postane Mah Sahile Yürüme Mesafesinde"
"https://www.hepsiemlak.com/istanbul-kadikoy-caddebostan-kiralik/daire/31770-38954","55","100.000","04-03-2025","Kiralık Daire","3 +
                          1","135 m²","Sıfır Bina","6. Kat","İstanbul / Kadıköy / Caddebostan Mah.","https://www.hepsiemlak.com/emlak-ofisi/korhan-gayrimenkul-31770","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Korhan Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/7/1/3/0/9c506bc3-a8c6-4fb1-a78d-785cdc49caa2.jpg","","Caddebostan Sahilin En Sakin Sokağında 95m2 Net 3+1 Sıfır"
"https://www.hepsiemlak.com/istanbul-esenyurt-piri-reis-kiralik/daire/142831-124","16","18.000","04-03-2025","Kiralık Daire","1 +
                          1","75 m²","8
                        Yaşında","6. Kat","İstanbul / Esenyurt / Piri Reis Mah.","https://www.hepsiemlak.com/emlak-ofisi/mysia-gayrimenkul-beylikduzu-142831","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Mysia Gayrimenkul Beylikdüzü","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/3/8/2/4/1/8db1b6d7-4bda-4867-9b72-1b1e4b88243f.jpg","","""e-5 & Metrobüse Çok Yakın | Geniş 1+1 | Tek Depozito Fırsatı!"""
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/34722-6557","37","75.000","04-03-2025","Kiralık Daire","3 +
                          1","115 m²","8
                        Yaşında","1. Kat","İstanbul / Kadıköy / Suadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/arti-gayrimenkul-kozyatagi-34722","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Artı Gayrimenkul Kozyatağı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/2/7/4/3/0/3d3a2181-9d3d-4f71-877a-de771fbc7b0b.jpg","","Suadiye De Balkonlu Ebeveynli Metro Marmaray Yakını 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-muradiye-kiralik/daire/40658-21541","38","41.000","04-03-2025","Kiralık Daire","3 +
                          1","135 m²","35
                        Yaşında","2. Kat","İstanbul / Beşiktaş / Muradiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-olusum-40658","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Remax Oluşum","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/0/4/2/2/4/4/1740076638-396865-44224061.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/6/0/4/0/d0deaf43-fa41-404b-a2d5-41bd8a0406b6.png","Beşiktaş Nüshediye Caddesinde İçi Yenilenmiş.Asansörlü.Kiralık 3.5+1 Geniş Daire"
"https://www.hepsiemlak.com/istanbul-eyupsultan-karadolap-kiralik/daire/109136-1113","35","31.000","04-03-2025","Kiralık Daire","2 +
                          1","95 m²","7
                        Yaşında","1. Kat","İstanbul / Eyüpsultan / Karadolap Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/9/1/4/2/2/4/4/945e8452-09a7-4ea7-8498-d058ede5530e.jpg","","Eyüpsultan  Binevler De  Site İçinde  Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-cekmekoy-eksioglu-kiralik/daire/145024-97","21","28.500","04-03-2025","Kiralık Daire","2 +
                          1","70 m²","8
                        Yaşında","2. Kat","İstanbul / Çekmeköy / Ekşioğlu Mah.","https://www.hepsiemlak.com/emlak-ofisi/rota-gayrimenkul-emlak-145024","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Rota Gayrimenkul Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/8/2/1/2/4/4/1739912092681-44212830.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/2/0/5/4/1/94a84185-a7d2-47ed-ae58-7547e96f6ebd.jpg","Çekmeköy Ekşioğlu Mahallesi – Kiralık 2+1 Full Eşyalı Ara Kat Daire!"
"https://www.hepsiemlak.com/istanbul-uskudar-mimar-sinan-kiralik/daire/42720-5933","35","18.000","04-03-2025","Kiralık Daire","Stüdyo","25 m²","Sıfır Bina","Zemin","İstanbul / Üsküdar / Mimar Sinan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/0/7/9/1/4/4/da1ad7d7-2f91-44ec-a673-73d81a9afda2.jpg","","As Emlaktan 1+0 Tam Merkezde Sıfır Binada Zemin Kat Stüdyo Daire"
"https://www.hepsiemlak.com/istanbul-bahcelievler-siyavuspasa-kiralik/daire/30863-9713","44","25.000","04-03-2025","Kiralık Daire","1 +
                          1","80 m²","30
                        Yaşında","Yüksek Giriş","İstanbul / Bahçelievler / Siyavuşpaşa Mah.","https://www.hepsiemlak.com/emlak-ofisi/rekar-gayrimenkul-30863/yakup-kartal-30863","","Re/kar Gayrimenkul","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/1/3/7/9/1/4/4/7791427e-3c78-43e0-a6bd-fb054b53ca85.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/6/8/0/3/0/84e2048c-c5ff-484c-9857-bd70ccc3271f.jpg","Bahçelievler Belediye Egemenlık Parkı Yakını S.Paşa Mh. 1+1 80m2 Tadilatlı Eşyalı Kombili"
"https://www.hepsiemlak.com/istanbul-bakirkoy-yesilkoy-kiralik/daire/31383-7774","59","75.000","04-03-2025","Kiralık Daire","5 +
                          2","280 m²","25
                        Yaşında","4. Kat","İstanbul / Bakırköy / Yeşilköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/persa-gayrimenkul-31383","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Persa Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/4/4/9/1/4/4/1739609887-475394-44194454.jpeg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/8/3/1/3/0/38362450-9ea0-44f6-9d3f-4cbdeecf2628.jpg","Persa'dan Yeşilköy Merkeze Yakın Asansörlü 5+2 280m2 Kiralık Dubleks"
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/5632-9088","60","85.000","04-03-2025","Kiralık Daire","4 +
                          1","175 m²","30
                        Yaşında","3. Kat","İstanbul / Kadıköy / Fenerbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/coldwell-banker-trio-5632","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Coldwell Banker Trio","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/9/1/9/1/4/4/81245922-a680-41df-9a93-181a0ea7ac64.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/3/6/5/0/0/3bbd0fdb-abd4-434a-b79f-883cf144aebd.jpg","Fenerbahçe Kalamış'da Deniz Ve Park Manzaralı 4+1 Çift Balkonlu"
"https://www.hepsiemlak.com/istanbul-fatih-topkapi-kiralik/daire/35277-10695","60","40.000","04-03-2025","Kiralık Daire","4 +
                          1","190 m²","40
                        Yaşında","5. Kat","İstanbul / Fatih / Topkapı Mah.","https://www.hepsiemlak.com/emlak-ofisi/evsen-insaat-ve-emlak-danismanligi-35277/nurgul-evsen-721765","","Evsen İnşaat Ve Emlak Danışmanlığı","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/7/1/9/1/4/4/313a42cf-ec8b-44cf-b9e5-65e9a94399b2.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/6/7/1/2/7/807e2b94-faa6-45cb-bc1e-42f60e25a8f9.jpg","Evsen İnşaat'tan 247 Fatih Millet Caddesinde 180 M2 4+1 Daire"
